Id,AuctionNumber,StartDate,EndDate,MaxOfferedPrice,CurrentPrice,StartingPrice,ShortDescription,Status,StatusTranslation,NumberOfVerifiedUsers,IsFirstSale,PropertyType,ExecutorName,Code,Name,ZipCode,Municipality,Cadastral,ParcelNumber
88383,Н88383,2024-03-29T08:00:00Z,2024-03-29T12:00:00Z,,,1297122.33,"непокретности уписаних у лист непокретности број 654 КО Равно Село, и то: парцела број 1377 и парцела број 1378",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88386,Н88386,2024-03-29T08:00:00Z,2024-03-29T12:00:00Z,,,1231725.6,КП 4040/2 КО Фаркаждин здраге пољопривреде,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88394,Н88394,2024-03-29T08:00:00Z,2024-03-29T12:00:00Z,,,1238909.7,"-	пољопривредно земљиште, њива 3. класе, број дела 1, површине 13736 м2, потес 29-30.дуж, на кат. парцели број 2988/21;",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88396,Н88396,2024-03-29T08:00:00Z,2024-03-29T12:00:00Z,,,357493.99,"улица Селиште, број парцеле 3435/1, број објекта 1, број улаза 1, број посебног дела 1, подброј посебног дела 1, спратносг-приземље, двособан стан, по",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
88402,Н88402,2024-03-29T08:00:00Z,2024-03-29T12:00:00Z,,,4947879.43,"-	Катарска парцела број 968/4 КО Малешево, улица Три класа, Грађевинско земљиште изван грађевинског подругчија, укупне површине 428 м3, уписано у лист",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88404,Н88404,2024-03-29T08:00:00Z,2024-03-29T12:00:00Z,,,2233663.94,"-	пољопривредно земљиште, њива 3. класе, број дела 1, површине 18662 м2, потес 31.дуж, на кат. парцели број 3028;
",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88405,Н88405,2024-03-29T08:00:00Z,2024-03-29T12:00:00Z,,,1258740.46,"-	пољопривредно земљиште, њива 3. класе, број дела 1, површине 10517 м2, потес 31.дуж, на кат. парцели број 3029;
",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88406,Н88406,2024-03-29T08:00:00Z,2024-03-29T12:00:00Z,,,828674.7,"-	пољопривредно земљиште, њива 2. класе, број дела 1, површине 2331 м2, потес 2.дуж, на кат. парцели број 3878;
",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88407,Н88407,2024-03-29T08:00:00Z,2024-03-29T12:00:00Z,,,1843322.6,"-	пољопривредно земљиште, њива 2. класе, број дела 1, површине 11806 м2, потес 7.дуж, на кат. парцели број 3376;
",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88408,Н88408,2024-03-29T08:00:00Z,2024-03-29T12:00:00Z,,,328188.0,"-	пољопривредно земљиште, њива 1. класе, број дела 1, површине 2994 м2, потес Шапоње, на кат. парцели број 4288;
",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88412,Н88412,2024-03-29T08:00:00Z,2024-03-29T12:00:00Z,,,838000.0,"њива 2.класе, површине 11509м2, потес Водична дуж , парцела број 2686/2",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
88512,Н88512,2024-03-29T08:00:00Z,2024-03-29T12:00:00Z,,,37500.0,Ливада 3. класе,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
88526,Н88526,2024-03-29T08:00:00Z,2024-03-29T12:00:00Z,,,27289.64,КП.бр.202 КО Залоговац,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88527,Н88527,2024-03-29T08:00:00Z,2024-03-29T12:00:00Z,,,56607.67,КП.бр. 203 КО Залоговац,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88629,Н88629,2024-03-29T08:00:00Z,2024-03-29T12:00:00Z,,,442500.0,1/4 удела у Породичној стамбеној згради у врбасу на кп 4306 КО Врбас град,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
88659,Н88659,2024-03-29T08:00:00Z,2024-03-29T12:00:00Z,,,2349241.12,Породична стамбена зграда,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88788,Н88788,2024-03-29T08:00:00Z,2024-03-29T12:00:00Z,,,4468398.59,"Двособан  стан,",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88923,Н88923,2024-03-29T08:00:00Z,2024-03-29T12:00:00Z,,,5423745.6,"- 1/1 породична стамбена зграда, објекат бр. 1 на к.п. бр. 790/7 КО Бериље, адреса Тавни поток бр.26, површине у основи 128 м2",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88926,Н88926,2024-03-29T08:00:00Z,2024-03-29T12:00:00Z,,,420042.0,"шумско земљиште у уделу од 4/8 , кп.бр.2536, лн.бр. 329 КО Горина, површине 22 869 м2,  потес: СРЕДЊИ РИД БЕЛА БУКВА",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89195,Н89195,2024-03-29T08:00:00Z,2024-03-29T12:00:00Z,,,3166800.0,породичне стамбене зграде број 1 ,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89219,Н89219,2024-03-29T08:00:00Z,2024-03-29T12:00:00Z,,,3080000.0,КП 6667 и 6668 ЛН 24082 КО Зрењанин I,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
89436,Н89436,2024-03-29T08:00:00Z,2024-03-29T12:00:00Z,,,87390.0,"-	удео од 1/1 на кат. парцеле број 4660/2 КО Солотуша, број дела 1, по култури шума 6. класе, површине 3884 м2",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89437,Н89437,2024-03-29T08:00:00Z,2024-03-29T12:00:00Z,,,132255.0,"-	удео од 1/1 на кат. парцели број 4579 КО Солотуша, број дела 1, по култури пашњак 5. класе, површине 8817 м2",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89438,Н89438,2024-03-29T08:00:00Z,2024-03-29T12:00:00Z,,,30532.5,"-	удео од 1/1 на кат. парцели број 4581 КО Солотуша, број дела 1, по култури шума 6. класе, површине 1357 м2",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89439,Н89439,2024-03-29T08:00:00Z,2024-03-29T12:00:00Z,,,69120.0,"-	удео од 1/1 на кат. парцеле број 4582 КО Солотуша, број дела 1, по култури шума 6. класе, површине 3072 м2,",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89440,Н89440,2024-03-29T08:00:00Z,2024-03-29T12:00:00Z,,,51345.0,"-	удео од 1/1 на кат. парцеле број 4651 КО Солотуша, број дела 1, по култури шума 6. класе, површине 2282 м2",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89441,Н89441,2024-03-29T08:00:00Z,2024-03-29T12:00:00Z,,,73867.5,"-	удео од 1/1 на кат. парцеле број 4652 КО Солотуша, број дела 1, по култури шума 6. класе, површине 3283 м2,",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89442,Н89442,2024-03-29T08:00:00Z,2024-03-29T12:00:00Z,,,51860.0,"-	удео од 1/1 на кат. парцели број 4580 КО Солотуша, број дела 1, по култури ливада 7. класе, површине 2593 м2,",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
89851,Н89851,2024-03-29T08:00:00Z,2024-03-29T12:00:00Z,,,12090400.0,кућа ,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88253,Н88253,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,43155.5,"Пољопривредно земљиште, пашњак 5. класе",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
88255,Н88255,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,74584.5,"Шумско земљиште, шума 5. класе",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
88256,Н88256,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,75053.5,"Пољопривредно земљиште, њива 7. класе",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
88263,Н88263,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,210250.0,"1/2 куће од 97 кв.м. са помоћним зградама и окућницом у Бачком Петровом Селу, општина Бечеј",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
88265,Н88265,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,175000.0,"1/5 удела на дворишним станом у Бечеју, површине 44 кв.м. + 11 кв.м.",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
88278,Н88278,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,1171908.0,80/200 идеалног дела непокретности,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
88279,Н88279,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,2702756.7,Породични стамбени комплекс К.О. Бечеј ,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88291,Н88291,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,30497705.0,"- стан- дуплекс, број објекта 3, број улаза 8, евиденцијски број стана 37, број посебног дела објекта 18, у поткровљу, површине 260 м2, број парцеле 4",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88301,Н88301,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,611211.04,ПОЉОПРИВРЕДНО ЗЕМЉИШТЕ,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88372,Н88372,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,6963.5,"6/36 Шума 3. класе, која се налази на кат. Парцели бр.272,број дела парцеле 1, површине 1045м2, уписане у Лист непокретности бр.760 КО Ступница",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
88373,Н88373,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,1722.5,"3/48 Шума 5. класе, која се налази на кат. Парцели бр.1708, број дела парцеле 1, површине 735м2, уписане у Лист непокретности бр.760 КО Ступница",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
88374,Н88374,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,2091.5,"3/48 Шума 5. класе, која се налази на кат. Парцели бр.1137, број дела парцеле 1, површине 892м2, уписане у Лист непокретности бр.760 КО Ступница",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
88375,Н88375,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,5739.0," 6/36 Воћњак 5. класе, који се налази на кат. Парцели бр.1261,број дела парцеле 1, површине 1060м2, уписане у Лист непокретности бр.760 КО Ступница",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
88376,Н88376,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,6161.5,"6/36 Њива 8. класе, који се налази на кат. Парцели бр.1260, број дела парцеле 1, површине 1138м2, уписане у Лист непокретности бр.760 КО Ступница;",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
88377,Н88377,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,8583.0,"6/36 Шума 3. класе, која се налази на кат. Парцели бр.699,број дела парцеле 1, површине 1288м2, уписане у Лист непокретности бр.760 КО Ступница",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
88378,Н88378,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,1766.5," 3/288 Шума 3. класе, која се налази на кат. Парцели бр.267,број дела парцеле 1, површине 4530м2, уписане у Лист непокретности бр.760 КО Ступница;",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
88379,Н88379,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,137250.0,"1/6 Породичне стамбене зграде бр.1, која се налази на кат. Парцели бр.1450, објекат пре доношења прописа, површина објекта 61м2, у с. Дрћевац, ул. Мор",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
88381,Н88381,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,51786.0,"ливада 3. класе, на кп. бр. 6614, КО Брестовац",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88382,Н88382,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,31206.0,"Ливада 3. класе, на кп.бр.6711",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88384,Н88384,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,38115.0,"Виноград 3. класе, на кп.бр.3038, КО Кутлеш",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88385,Н88385,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,667000.0,"породична стамбена зграда, број објекта 1, место звано ,,Кућни плац“, површине 58м2, постојеће на кп.бр.3063, ",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
88497,Н88497,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,4094691.5,непокретности,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
88563,Н88563,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,1246631.4,њива ,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88623,Н88623,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,4923048.16,2 парцеле и 4 грађевинска објекта  ко Футог,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
88630,Н88630,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,295000.0,1/3 удела у непокретности на кп 976/14 КО Србобран,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
88646,Н88646,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,620000.0,KP 646 647 648 KO GIBARAC  I PORODICNA ZGRADA ,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
88647,Н88647,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,1003500.0,KP 649 KO GIBARAC  I PORODICNA STAMBENA ZGRADA ,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
88713,Н88713,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,36290.94,"парцела уписана у лн.бр. 304, број парцеле 902, општина Лесковац, КО Мала Грабовница",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88714,Н88714,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,57575.5,"парцела, уписана у лн.бр.304, број парцеле 841, општина Лесковац, КО Мала Грабовница",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88715,Н88715,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,21187.12,"парцела, уписана у лн.бр. 817, бр.парцеле 6045, подброј парцеле 2, општина Лесковац, КО Велика Грабовница",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88716,Н88716,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,27980.36,"Парцела, уписана у лн.бр. 915, број парцеле 6027, подброј парцеле 2, општина Лесковац, КО Велика Грабовница",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88717,Н88717,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,57074.36,"парцела, уписана у лн.бр.915, број парцеле 5221, општина Лесковац, КО Велика Грабовница",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88718,Н88718,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,34272.46,"Парцела уписана у лн.бр.817, број парцеле 4511, општина Лесковац, КО Велика Грабовница",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88719,Н88719,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,22050.19,"Парцела, уписана у лн.бр.817, број парцеле 4157, опшитана Лесковац, КО Велика Грабовница",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88720,Н88720,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,27952.51,"Парцела уписана у лн.бр. 817, број парцеле 3364, општина Лесковац, КО Велика Грабовница",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88721,Н88721,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,15229.11,"Парцела уписана у лн.бр. 817, број парцеле 3018, општина Лесковац, КО Велика Грабовница",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88727,Н88727,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,39896.37,"Парцела уписана у лн.бр.817, број  парцеле 2788, општина Лесковац, КО Велика Грабовница",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88730,Н88730,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,22641.05,"парцела уписана у лн.бр. 817, број парцеле 1270, општина Лесковац, КО Велика Грабовница",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88916,Н88916,2024-03-28T08:00:00Z,2024-03-28T12:00:00Z,,,46651052.6,непокретности,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
87903,Н87903,2024-03-27T08:00:00Z,2024-03-27T12:00:00Z,,,327532.8,"-	парц.бр. 126/9 од 1012м2, Салов поток, шума 6. класе",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
87947,Н87947,2024-03-27T08:00:00Z,2024-03-27T12:00:00Z,,,2767590.0,СТАН БРОЈ 12,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88038,Н88038,2024-03-27T08:00:00Z,2024-03-27T12:00:00Z,,,574084.0,кућа са окућницом,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88086,Н88086,2024-03-27T08:00:00Z,2024-03-27T12:00:00Z,,,11730719.0,"-	двоипособан  стана бр.12, број улаза 5, у улици Краљице Наталије бр.5 у Београду",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88097,Н88097,2024-03-27T08:00:00Z,2024-03-27T12:00:00Z,,,622625.85,"Кат. парцела бр. 6084/5 КО Врање I
ул. Александра Антића,  357м2,  ЛН бр. 4610 за КО Врање I, у приватној својини 1/1",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88163,Н88163,2024-03-27T08:00:00Z,2024-03-27T12:00:00Z,,,64383.23,"катастарска парцела 478/1 КО Заблаће, њива 2. класе",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88164,Н88164,2024-03-27T08:00:00Z,2024-03-27T12:00:00Z,,,78841.58,"катастарска парцела 478/2 КО Заблаће, њива 2. класе",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88165,Н88165,2024-03-27T08:00:00Z,2024-03-27T12:00:00Z,,,16524.33,"катастарска парцела 478/3 КО Заблаће, њива 2. класе",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88167,Н88167,2024-03-27T08:00:00Z,2024-03-27T12:00:00Z,,,34212.3,"катастарска парцела 479/1 КО Заблаће, њива 2. класе",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88168,Н88168,2024-03-27T08:00:00Z,2024-03-27T12:00:00Z,,,16444.2,"катастарска парцела 479/3 КО Заблаће, њива 2. класе",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88169,Н88169,2024-03-27T08:00:00Z,2024-03-27T12:00:00Z,,,47451.28,"катастарска парцела 479/4 КО Заблаће, њива 2. класе",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88170,Н88170,2024-03-27T08:00:00Z,2024-03-27T12:00:00Z,,,37961.02,"катастарска парцела 479/4 КО Заблаће, врт 3. класе",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88171,Н88171,2024-03-27T08:00:00Z,2024-03-27T12:00:00Z,,,4989.01,"катастарска парцела 521 КО Заблаће, њива 3. класе",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88172,Н88172,2024-03-27T08:00:00Z,2024-03-27T12:00:00Z,,,77130.97,"катастарска парцела 829/13 КО Заблаће, њива 1. класе",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88173,Н88173,2024-03-27T08:00:00Z,2024-03-27T12:00:00Z,,,104260.42,"катастарска парцела 830/2 КО Заблаће, њива 1. класе",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88176,Н88176,2024-03-27T08:00:00Z,2024-03-27T12:00:00Z,,,37591.72,"катастарска парцела 830/3 КО Заблаће, њива 1. класе",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88191,Н88191,2024-03-27T08:00:00Z,2024-03-27T12:00:00Z,,,1650645.0,кућа у Бешки,InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
88206,Н88206,2024-03-27T08:00:00Z,2024-03-27T12:00:00Z,,,3871.0,"-  Удео од 1/3 на КП. 2930 КО КАЛНА  , површине 337 м2, Пољопривредно земљиште, лист непокретности 727, општина Књажевац ",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88264,Н88264,2024-03-27T08:00:00Z,2024-03-27T12:00:00Z,,,1332000.0,"катастарске парцеле бр. 393/8, КО Тршић и објекат-породична стамбена зграда на катастарској парцели 393/8 КО Тршић, број објекта 1, површине 42 м2",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
88266,Н88266,2024-03-27T08:00:00Z,2024-03-27T12:00:00Z,,,383786.97,"-1/1 к.п.бр. 3606 КО Пејковац, грађевинско земљиште изван грађевинског подручја, адреса Орнице,  површине 1657 м2,",InPrediction,У најави,0,False,ImmovableProperties,,,,,,,
88575,Н88575,2024-03-27T08:00:00Z,2024-03-27T12:00:00Z,,,349796.2,к.п. 1304/1 КО Ракова,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88576,Н88576,2024-03-27T08:00:00Z,2024-03-27T12:00:00Z,,,274159.45,к.п. 1304/2 КО Ракова,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88580,Н88580,2024-03-27T08:00:00Z,2024-03-27T12:00:00Z,,,517719.89,к.п. 1307/15 КО Ракова,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
88782,Н88782,2024-03-27T08:00:00Z,2024-03-27T12:00:00Z,,,2112469.1,ПОРОДИЧНА СТАМБЕНА ЗГРАДА,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
87654,Н87654,2024-03-26T08:00:00Z,2024-03-26T12:00:00Z,,,2051177.1,"породична стамбена зграда, помоћна зграда и земљиште",InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
87655,Н87655,2024-03-26T08:00:00Z,2024-03-26T12:00:00Z,,,984564.7,земљиште,InPrediction,У најави,0,True,ImmovableProperties,,,,,,,
