Id,AuctionNumber,StartDate,EndDate,EstimatedPrice,StartingPrice,StartingPrice/EstimatedPrice,EstimatedPrice-StartingPrice,IsFirstSale,PropertyType,ShortDescription,Description,NameCategory,Code,Name,ZipCode,Municipality,Cadastral,ParcelNumber,Status,StatusTranslation,NumberOfVerifiedUsers,ExecutorName,MaxOfferedPrice,CurrentPrice
105887,Н105887,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,929893.31,650925.32,0.7000000032261765,278967.9900000001,True,ImmovableProperties,Удео од 1/2 катастарске парцеле број 84/2 КО Ковачи,"Катастарска парцела број 84/2 КО Ковачи, укупне површине 1985 м², по врсти земљиште у грађевинском подручју, по култури њива 2. класе површине 1494 м² и њива 3. класе површине 491 м², уписана у лист непокретности број 231 КО Ковачи, у приватној сусвојини извршног дужника са обимом удела од 1/2. Јавном извршитељу није познато да ли је непокретност слободна од лица и ствари.",Грађевинско земљиште,719692,Ковачи,,Краљево-град,КОВАЧИ,,Verified,Потврђено,0,Иван Миловановић,,
105730,Н105730,2024-08-15T07:00:00Z,2024-08-15T11:00:00Z,371780.0,260246.0,0.7,111534.0,True,ImmovableProperties,Сувласнички део куће,"-	парц.бр. 1214/0 од 2817м2, Село
-	парц.бр. 1215/0 од 498м2, Село
-	парц.бр. 1216/0 од 712м2, Краља Петра
-	парц.бр. 1216/0 Краља Петра 74, Породична стамбена зграда од 208м2, Објекат преузет из земљишне књиге
све уписано у Листу непокретности број 402 КО Бешка.
",Кућа,801739,Бешка,22324,Инђија,БЕШКА,,InPrediction,У најави,0,Горан Брстина,,
105755,Н105755,2024-08-15T07:00:00Z,2024-08-15T11:00:00Z,1873497.0,936748.5,0.5,936748.5,False,ImmovableProperties,удео у обиму од 1/4 на зградама - објектима и земљишту,све непокретности ближе описане у закључку о продаји,Објекат,705675,Богатић,15350,Богатић,БОГАТИЋ,,InPrediction,У најави,0,Mirko Ratković,,
105756,Н105756,2024-08-15T07:00:00Z,2024-08-15T11:00:00Z,365954.0,182977.0,0.5,182977.0,False,ImmovableProperties,- удео у обиму од 1/3 на зградама - објектима и земљишту,предметне непокретности ближе описане у закључку јавног извршитеља,Објекат,705675,Богатић,15350,Богатић,БОГАТИЋ,,InPrediction,У најави,0,Mirko Ratković,,
105851,Н105851,2024-08-15T07:00:00Z,2024-08-15T11:00:00Z,85535.0,59874.5,0.7,25660.5,True,ImmovableProperties,"удео од 5206/9098, на к.п. бр. 5127/2, уписаној у лист непокретности бр. 7481 КО Крагујевац 4","удела од 5206/9098, на к.п. бр. 5127/2, уписаној у лист непокретности бр. 7481 КО Крагујевац 4, површине 96 m2, ливада 1. класе ",Парцела,718980,Крагујевац,34000,Крагујевац - град,КРАГУЈЕВАЦ IV,,InPrediction,У најави,0,Небојша Вујанац,,
105888,Н105888,2024-08-15T07:00:00Z,2024-08-15T11:00:00Z,278441.7,194909.19,0.7,83532.51000000001,True,ImmovableProperties,Удео од 1/2 катастарске парцеле број 559/39 КО Крушевица,"Катастарска парцела број 559/39 КО Крушевица, површине 317 м², по врсти градско грађевинско земљиште, по култури ливада 2. класе, уписана у лист непокретности број 768 КО Крушевица, у приватној сусвојини извршног дужника са обимом удела од 1/2. Јавном извршитељу није познато да ли је непокретност слободна од лица и ствари.",Грађевинско земљиште,719714,Краљево,36000,Краљево-град,КРУШЕВИЦА,,InPrediction,У најави,0,Иван Миловановић,,
105901,Н105901,2024-08-15T07:00:00Z,2024-08-15T11:00:00Z,264000.0,184800.0,0.7,79200.0,True,ImmovableProperties,"ПОЉОПРИВРЕДНО ЗЕМЉИШТЕ, ЊИВА 3.КЛАСЕ.","- 1/1 удела на непокретности уписаној у листу непокретности број 943 К.О. Мирошевце, парцела бр.1777, површине 2374 м2, потес ШЕГАВЕ, ПОЉОПРИВРЕДНО ЗЕМЉИШТЕ, ЊИВА 3.КЛАСЕ.",Пољопривредно земљиште,724661,Мирошевце,16204,Лесковац-град,МИРОШЕВЦЕ,,InPrediction,У најави,0,Миодраг Драгићевић,,
105977,Н105977,2024-08-15T07:00:00Z,2024-08-15T11:00:00Z,550493.14,275246.57,0.5,275246.57,False,ImmovableProperties,"Њива 1. класе, земљиште у грађевинском подручју површине 801м2, К.О. Бешка","Њива 1. класе, потес Село, земљиште у грађевинском подручју површине 801м2, катастарска парцела број 2509/9 К.О. Бешка, у приватној својини извршног дужника 1/1",Непокретности,801739,Бешка,22324,Инђија,БЕШКА,,InPrediction,У најави,0,Срђан Јовановић,,
105983,Н105983,2024-08-15T07:00:00Z,2024-08-15T11:00:00Z,38676.0,19338.0,0.5,19338.0,False,ImmovableProperties,Њива 4. класе,"Њива 4. класе, површине 3307 м2, број дела 1, у улици Каурски поток, кат. парцела бр. 1720 КО Каменица, уписана у лист непокретности бр. 60 КО Каменица, са обимом удела од 3/6.",Пољопривредно земљиште,705969,Каменица,,Бојник,КАМЕНИЦА,,InPrediction,У најави,0,Mirjana Dimitrijević,,
105989,Н105989,2024-08-15T07:00:00Z,2024-08-15T11:00:00Z,2602700.0,1301350.0,0.5,1301350.0,False,ImmovableProperties,"Половина удела од 1/2 на кући и плацу у Крагујевцу, улица Ресавска број 10","- Породична стамбена зграда бр. 1, површине 91м2 у Крагујевцу, ул. Ресавска бр. 10, катастарска парцела бр. 5908 у приватној својини извршног дужника са уделом 1/2, уписано у лист непокретности бр. 1069 КО Крагујевац 3
- Катастарска парцела бр. 5908 која се налази у у Крагујевцу, ул. Ресавска бр. 10 укупне површине 553м2, по начину коришћења: земљиште под зградом и другим објектом површине 91м2, земљиште уз зграду и други објекат површине 86м2  и Њива 3. класе, површине 376м2, у приватној својини извршног дужника са уделом 1/2, уписано у лист непокретности бр. 1069 КО Крагујевац 3

Напомена, на плацу постоје неукњижене непокретности које нису предмет ове продаје.",Непокретности,718980,Крагујевац,34000,Крагујевац - град,КРАГУЈЕВАЦ III,,InPrediction,У најави,1,Даница Чоловић,,
106235,Н106235,2024-08-15T07:00:00Z,2024-08-15T11:00:00Z,6910670.0,4837469.0,0.7,2073201.0,True,ImmovableProperties,"стамбено пословна зграда  и пословно-производни објекат Пр+Пк,  површине 249 м2, ","КП. Бр.  3044 КО Ћириковац, број дела 1, Војске Југославије 269 А, број објекта 1, стамбено пословна зграда  и пословно-производни објекат Пр+Пк,  површине 249 м2,  са земљиштем под зградом површине 249 м2",Пословни објекат,733148,Ћириковац,,Пожаревац-град,ЋИРИКОВАЦ,,InPrediction,У најави,0,Павле Милајић,,
105745,Н105745,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,52562.0,26281.0,0.5,26281.0,False,ImmovableProperties,"кп.бр.277 КО Доња Горевница, земљиште под зградом и другим објектом, уписан у лист непокретности 64 КО Доња Горевница","кп.бр.277 КО Доња Горевница, земљиште под зградом и другим објектом, површина 650м2,  уписан у лист непокретности 64 КО Доња Горевница, удео извршног дужника Драгана Петровића 1/4",Грађевинско земљиште,745618,Доња Горевница,,Чачак-град,ДОЊА ГОРЕВНИЦА,,InPrediction,У најави,0,Миланка Савић,,
105746,Н105746,2024-08-16T07:00:00Z,2024-08-16T11:00:00Z,121360.6,60680.3,0.5,60680.3,False,ImmovableProperties,"кп.бр.276/1 КО Доња Горевница, воћњак 2.класе, уписан у лист непокретности 64 КО Доња Горевница","кп.бр.276/1 КО Доња Горевница, воћњак 2.класе, сада њива под кукурузом, површине 4142м2, уписан у лист непокретности 64 КО Доња Горевница, удео извршног дужника 1/4 ",Пољопривредно земљиште,745618,Доња Горевница,,Чачак-град,ДОЊА ГОРЕВНИЦА,,InPrediction,У најави,0,Миланка Савић,,
