Id,AuctionNumber,StartDate,EndDate,EstimatedPrice,StartingPrice,StartingPrice/EstimatedPrice,EstimatedPrice-StartingPrice,IsFirstSale,PropertyType,NameCategory,ShortDescription,Description,Code,Name,ZipCode,Municipality,Status,StatusTranslation,NumberOfVerifiedUsers,ExecutorName
105639,П105639,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,20000.0,14000.0,0.7,6000.0,True,MovableProperties,Електронска и рачунарска опрема или део,кућни рачунар са ЛЕД монитором,кућни рачунар са ЛЕД монитором,802603,Кумане,23271,Нови Бечеј,Verified,Потврђено,0,Lazar Sekulic
105701,П105701,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,12000.0,8400.0,0.7,3600.0,True,MovableProperties,Покретне ствари,"Телевизор „Fox"" 32“",Телевизор „Fox 32““; ,804568,Мала Босна,24217,Суботица-град,Verified,Потврђено,0,Срђан Миладинов
105702,П105702,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,8000.0,5600.0,0.7,2400.0,True,MovableProperties,Покретне ствари,Комода,Комода; број пописне маркице: 03259,804568,Мала Босна,24217,Суботица-град,Verified,Потврђено,0,Срђан Миладинов
105703,П105703,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,15000.0,10500.0,0.7,4500.0,True,MovableProperties,Покретне ствари,Витрина са стакленим вратима,Витрина са стакленим вратима; број пописне маркице: 03260,804568,Мала Босна,24217,Суботица-град,Verified,Потврђено,0,Срђан Миладинов
105704,П105704,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,20000.0,14000.0,0.7,6000.0,True,MovableProperties,Покретне ствари,Комплет кухиња (доњи и горњи елементи) са судопером,Комплет кухиња (доњи и горњи елементи) са судопером; број пописне маркице: 03261,804568,Мала Босна,24217,Суботица-град,Verified,Потврђено,0,Срђан Миладинов
105705,П105705,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,18000.0,12600.0,0.7,5400.0,True,MovableProperties,Покретне ствари,"Замрзивач „Gornje"" 480l.",Замрзивач „Gornje 480l“; број пописне маркице: 03262.,804568,Мала Босна,24217,Суботица-град,Verified,Потврђено,0,Срђан Миладинов
105706,П105706,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,15000.0,10500.0,0.7,4500.0,True,MovableProperties,Покретне ствари,Орман гардеробер и орман са баром;.,Орман гардеробер и орман са баром; број пописне маркице: 03263.,804568,Мала Босна,24217,Суботица-град,Verified,Потврђено,0,Срђан Миладинов
105707,П105707,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,5000.0,3500.0,0.7,1500.0,True,MovableProperties,Покретне ствари,Кауч,Кауч; број пописне маркице: 03264.,804568,Мала Босна,24217,Суботица-град,Verified,Потврђено,0,Срђан Миладинов
105708,П105708,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,15000.0,10500.0,0.7,4500.0,True,MovableProperties,Покретне ствари,"Рачунар, монитор, тастатура, миш, звучници, компјутерски сто.","Рачунар, монитор, тастатура, миш, звучници, компјутерски сто; број пописне маркице: 03265",804568,Мала Босна,24217,Суботица-град,Verified,Потврђено,0,Срђан Миладинов
105709,П105709,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,25000.0,17500.0,0.7,7500.0,True,MovableProperties,Покретне ствари,Угаона гарнитура сиве боје.,Угаона гарнитура сиве боје; број пописне маркице: 03266,804568,Мала Босна,24217,Суботица-град,Verified,Потврђено,0,Срђан Миладинов
105710,П105710,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,25000.0,17500.0,0.7,7500.0,True,MovableProperties,Покретне ствари,Угаона гарнитура сиве боје,Угаона гарнитура сиве боје; број пописне маркице: 03266,804568,Мала Босна,24217,Суботица-град,Verified,Потврђено,0,Срђан Миладинов
105711,П105711,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,12000.0,8400.0,0.7,3600.0,True,MovableProperties,Покретне ствари,Два ормана гардеробера,Два ормана гардеробера; број пописне маркице: 03267,804568,Мала Босна,24217,Суботица-град,Verified,Потврђено,0,Срђан Миладинов
105712,П105712,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,15000.0,10500.0,0.7,4500.0,True,MovableProperties,Покретне ствари,"Веш машина „Vox"" 6kg, 1000 @","Веш машина „Vox 6kg, 1000 @“; број пописне маркице: 03268",804568,Мала Босна,24217,Суботица-град,Verified,Потврђено,0,Срђан Миладинов
105713,П105713,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,5000.0,3500.0,0.7,1500.0,True,MovableProperties,Покретне ствари,Ципеларник,Ципелар; број пописне маркице: 03269. ,804568,Мала Босна,24217,Суботица-град,Verified,Потврђено,0,Срђан Миладинов
105740,П105740,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,9000.0,6300.0,0.7,2700.0,True,MovableProperties,Покретне ствари,Телевизор Samsung,Телевизор Samsung,791113,Чукарица,11030,Чукарица,Verification,Потврђивање у току,0,Исидора Ранковић
105741,П105741,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,6000.0,4200.0,0.7,1800.0,True,MovableProperties,Покретне ствари,Витрина црно-бела,Витрина црно-бела,791113,Чукарица,11030,Чукарица,Verification,Потврђивање у току,0,Исидора Ранковић
105742,П105742,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,5000.0,3500.0,0.7,1500.0,True,MovableProperties,Покретне ствари,Плакар Црно-бели,Плакар Црно-бели,791113,Чукарица,11030,Чукарица,Verification,Потврђивање у току,0,Исидора Ранковић
105743,П105743,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,15000.0,10500.0,0.7,4500.0,True,MovableProperties,Покретне ствари,Угаона гарниторуа браон штоф,Угаона гарниторуа браон штоф,791113,Чукарица,11030,Чукарица,Verification,Потврђивање у току,0,Исидора Ранковић
105744,П105744,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,7000.0,4900.0,0.7,2100.0,True,MovableProperties,Покретне ствари,Два мала мермерна сточичћа,Два мала мермерна сточичћа,791113,Чукарица,11030,Чукарица,Verification,Потврђивање у току,0,Исидора Ранковић
105891,П105891,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,170000.0,119000.0,0.7,51000.0,True,MovableProperties,Возило или део возила,"Теретно возило „CITROEN“ JUMPER, жуте боје, година производње 2003,      PB 010-BY, регистровано 06.02.2023.","Теретно возило „CITROEN“ JUMPER, жуте боје, година производње 2003,      PB 010-BY, регистровано 06.02.2023.",719927,Мрсаћ,,Краљево-град,Verified,Потврђено,1,Иван Миловановић
105898,П105898,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,250000.0,125000.0,0.5,125000.0,False,MovableProperties,Путничко возило или део,"Путничко моторно возило марке „AUDI“, модел „А6“","Путничко моторно возило марке „AUDI“, модел „А6“, регистарских ознака LO076-NR, година производње 2002., број шасије WAUZZZ4B72N144371, гориво – евро дизел, број врата 5, боја возила – 9М црна метализирана 
НАПОМЕНА: датум важења регистрације возила до 20.05.2024. године
",725552,Лозница,15300,Лозница-град,Verification,Потврђивање у току,0,Јелена Марић
105903,П105903,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,15000.0,7500.0,0.5,7500.0,False,MovableProperties,Покретне ствари,покретне ствари,покретне ствари,740721,Смедеревска Паланка,11420,Смедеревска Паланка,Verification,Потврђивање у току,0,Александар Требовац
105905,П105905,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,10000.0,5000.0,0.5,5000.0,False,MovableProperties,Покретне ствари,покретне ствари,покретне ствари,740721,Смедеревска Паланка,11420,Смедеревска Паланка,Verification,Потврђивање у току,0,Александар Требовац
105906,П105906,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,40000.0,20000.0,0.5,20000.0,False,MovableProperties,Остала опрема или деоо,Погребне клупе ,Погребне клупе црне боје од лима,725552,Лозница,15300,Лозница-град,Verification,Потврђивање у току,0,Јелена Марић
105907,П105907,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,12000.0,6000.0,0.5,6000.0,False,MovableProperties,Остала опрема или деоо,Фотеље ,Фотеље пресвучене штофом црне боје,725552,Лозница,15300,Лозница-град,Verification,Потврђивање у току,0,Јелена Марић
105908,П105908,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,75000.0,37500.0,0.5,37500.0,False,MovableProperties,Остала опрема или деоо,Погребни сандук,Погребни сандук браон боје са шифром 276,725552,Лозница,15300,Лозница-град,Verification,Потврђивање у току,0,Јелена Марић
105909,П105909,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,15000.0,7500.0,0.5,7500.0,False,MovableProperties,Остала опрема или деоо, Погребна крст, Погребни крст браон боје,725552,Лозница,15300,Лозница-град,Verification,Потврђивање у току,0,Јелена Марић
105910,П105910,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,90000.0,45000.0,0.5,45000.0,False,MovableProperties,Остала опрема или деоо,Погребни сандук ,Погребни сандук браон боје са шифром 358,725552,Лозница,15300,Лозница-град,Verification,Потврђивање у току,0,Јелена Марић
105917,П105917,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,280000.0,196000.0,0.7,84000.0,True,MovableProperties,Покретне ствари,AUTOMOBIL,"OPEL ASTRA KARAVAN, PLAVE METALIZIRANE BOJE",746606,Шабац,15000,Шабац-град,Verification,Потврђивање у току,0,Мила Милосављевић
105918,П105918,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,12000.0,8400.0,0.7,3600.0,True,MovableProperties,Покретне ствари,RAČUNAR,HP SA MONITOROM,746606,Шабац,15000,Шабац-град,Verification,Потврђивање у току,0,Мила Милосављевић
105919,П105919,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,5000.0,3500.0,0.7,1500.0,True,MovableProperties,Покретне ствари,STO ZA RAČUNAR,BRAON IVERICA,746606,Шабац,15000,Шабац-град,Verification,Потврђивање у току,0,Мила Милосављевић
105920,П105920,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,28000.0,19600.0,0.7,8400.0,True,MovableProperties,Покретне ствари,VEŠ MAŠINA,BEKO,746606,Шабац,15000,Шабац-град,Verification,Потврђивање у току,0,Мила Милосављевић
105921,П105921,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,10000.0,7000.0,0.7,3000.0,True,MovableProperties,Покретне ствари,FOTELJA,BRAON ŠTOF,746606,Шабац,15000,Шабац-град,Verification,Потврђивање у току,0,Мила Милосављевић
105922,П105922,2024-08-14T07:00:00Z,2024-08-14T11:00:00Z,5000.0,3500.0,0.7,1500.0,True,MovableProperties,Покретне ствари,KLUB STO,IVERICA ,746606,Шабац,15000,Шабац-град,Verification,Потврђивање у току,0,Мила Милосављевић
